train_losses,val_losses
0.5518780480857163,0.48086605196737725
0.49056584606249765,0.45366944623706135
0.46722546706159407,0.4340453368166219
0.4494620658695971,0.4175909495224123
0.43607930626796915,0.40729501211772795
0.42667608021479314,0.39843323535245395
0.41883824537646713,0.39192001634965773
0.4105827459634987,0.38361124961596466
0.40428350065372354,0.3801622007690046
0.39738121786894326,0.3756068476840206
0.3926476306011325,0.3710137140005827
0.38812361035743215,0.36894555527554906
0.384153257420359,0.3630804063995247
0.38069794777550603,0.3630784281893917
0.37611823078901324,0.36089898305742635
0.3742584314717308,0.35539886501172313
0.37005480898872395,0.3556425615983165
0.3674318106414524,0.35318570859406306
0.36528190786287495,0.3510677118016326
0.3614526799191599,0.3520839764210193
0.35852482904694993,0.3477685564076123
0.3560353595703772,0.34608069337580516
0.35497538842584775,0.34459937039924704
0.3506822355935516,0.3416880902874729
0.3491364937505815,0.3439855392536391
0.34628422993066926,0.34049002575161663
0.344334479702692,0.3423257594037315
0.3426621085761682,0.341454679713301
0.3412905289392995,0.34062083267971227
0.3399074149213612,0.3360393606936154
0.33698758784707133,0.335653192161218
0.33454356793510287,0.3357674688424753
0.3342136839272569,0.33446503511589504
0.3314345622311604,0.3338024427547403
0.3299585649406951,0.3320298767446176
0.3283808683503411,0.33159391760178236
0.3261528739991259,0.3313256470567506
0.3249094862857454,0.33051457555721636
0.32350472113207085,0.33315907362038677
0.3211435844154189,0.3325602767746086
0.32091007694533813,0.33229903131723404
0.3186658605276788,0.33007286837243516
0.3177176119772466,0.32665471781207167
0.31662154073232374,0.32755054152854113
0.31442287875855135,0.32753686323438
0.31215765612366136,0.3248888621835605
0.31142089278511786,0.32703669984703476
0.30930555171122265,0.3279456993483979
0.30877406523484113,0.32575429967888025
0.30745628814146914,0.32567172400329425
0.30556146535400125,0.32697113765322644
0.30366685778090147,0.32555393947531347
0.30286471204708587,0.32562807469588256
0.3020936010759196,0.3220204412127319
0.30043393716608224,0.3228304721415043
0.29916694944029676,0.3242856341049723
0.29733767711666137,0.3212020189865776
0.2960983144899391,0.32125535461565724
0.29511671248627336,0.32316831944753294
0.29346752361537254,0.3245938877858546
0.292529225924843,0.3219153529599957
0.2907252223944841,0.32222328059699223
0.2896864886184647,0.3212982471222463
0.2881010370435581,0.3206904128031886
0.2866577524777067,0.319155867818905
0.2857762586231635,0.31927983130773774
0.2844295123468411,0.32282196260664775
0.28320273061366047,0.32215134200194606
0.2815097871340931,0.3199357600153788
0.2809810694946441,0.31946481383689074
0.27886306283914525,0.31759717412616895
0.2777773535531227,0.31845389314643713
0.2768236902463559,0.3203331530094147
0.2750957687800959,0.32169147273120674
0.27310980694662584,0.3188628742228384
0.2725797888420062,0.31804134591442085
0.2714262775463016,0.3235551186877748
0.2709324568748747,0.3171988911116901
0.26859219713686394,0.32121112691643444
0.26711653416776004,0.32089741827677126
0.2665316575682068,0.3195113005197566
0.26527725650717926,0.3168341326324836
0.2645873804352922,0.31701694509905315
0.26240035002833784,0.3189189962880767
0.2617903204775443,0.3199057310981595
0.2604083609522173,0.31766990693690983
0.2590730731296662,0.3200518786907196
0.25808495018222033,0.3209061497903388
0.2565501473494539,0.31796116325194423
0.2554558638346891,0.3181787304094304
0.2540780178887143,0.31698667428091815
0.25281263518336844,0.3165948953803467
0.2520069902767033,0.31976835624031397
0.2507013903048478,0.319266643618112
0.24966727665175836,0.317635684557583
0.24845175114534881,0.31680874842340534
0.246805401544515,0.3163564510481513
0.24541109666714203,0.316250563558677
0.2434780875421225,0.31876596751744335
0.2433685146216772,0.3174453354238168
