train_losses,val_losses
0.5018941095051968,0.5026192330633816
0.4486474069922276,0.4359027524681195
0.4268834805819344,0.4255327324828376
0.40970719324795685,0.4129374342282181
0.3955022150041105,0.39337056049186253
0.38522137888628366,0.4000027516613836
0.37456254548983525,0.39671442309475463
0.36308399060191227,0.4783155236231244
0.3453208259658492,0.40002258316330286
0.32353564058973944,0.39329965947114903
0.2904862880395636,0.4506113200407961
0.251410680797454,0.48202099926445796
0.2005704738694143,0.4732578445387923
0.15610525022245927,0.4592819286753302
0.12345675475473433,0.4961420571350533
0.10102195963604499,0.4760222282746564
0.08919322031850604,0.4736982383157896
0.0787420338701704,0.564582704687896
0.08232539648070795,0.49300676827197487
0.07480583629236308,0.45376350439113117
0.06661361343817662,0.5411142340820768
0.05072842274197895,0.4569648593340231
0.039543241312784874,0.4691116485906684
0.034246034840829415,0.4846816229755464
0.03056623077486776,0.4408421304238879
0.028357998773272337,0.46995764015161473
0.026408386133820058,0.4650659713408221
0.024986867656242914,0.4813165395804074
0.02328066455903069,0.5205271359047164
0.02230011826198339,0.440034292800271
0.02159808701486593,0.49275696229027666
0.02120907499614221,0.4450192679853543
0.02031590246240602,0.44916045617150224
0.019669818213061394,0.4534536980740402
0.01967756729466453,0.47039959450130875
0.019469744908128965,0.4585003167714762
0.01920038992706878,0.44542863867853
0.019003152716089704,0.48288201767465344
0.01928499327158423,0.4390863201216511
0.01884814225085553,0.5992185160841631
0.018870367863438212,0.4463884832094545
0.01849651109034012,0.5219402287317358
0.018845259857569657,0.4367293428791606
0.018890255551734084,0.549328484127055
0.01869982682651727,0.4638836942613125
0.018721653144535964,0.458759153018827
0.018527747080336353,0.49573314627227577
0.018142439702310487,0.5041872201406438
0.01839499015071231,0.4820674048817676
0.018654582477616918,0.5582306247366511
0.018615972591288072,0.45883329164074815
0.01873568637449469,0.4854612420110599
0.018262258348483017,0.45963738696730655
0.01882589543496687,0.5094506536488947
0.018410640885521714,0.43898437091189885
0.018521387616995066,0.4894546686631182
0.018486125587306713,0.44863580669397896
0.018492772889928785,0.45081012696027756
0.018571506569255783,0.4774909777485806
0.018432574165645067,0.47321938318402873
0.01861319636864251,0.45510146151418274
0.01872184154701694,0.49012892920037976
0.0184374335873286,0.4811427000424136
0.018518435979103222,0.4360896718242894
0.018288487872323,0.5599205455054408
0.018656949396644775,0.4373504726783089
0.018250970540925737,0.4544336170605991
0.018747440835799878,0.48552756967104
0.01857488459458061,0.4826921350930048
0.01858122747080311,0.44355565196146135
0.01864008600938132,0.49496533673094667
0.018628337563178554,0.4365610088343206
0.018329887392768716,0.4431493870266106
0.018499588683216665,0.5264422090157218
0.018128322906130433,0.4441596661572871
0.0183872525262949,0.4768407709248688
0.018267837165241094,0.4599315830222938
0.018170468432075416,0.45099393343148025
0.01845699755498368,0.4537227422646854
0.01827637883432282,0.4448005592693453
0.018214884789320117,0.5094860150762226
0.018340802966596802,0.44389532117739966
0.01831214701958231,0.4416633813601473
0.01867075626806567,0.45218862431204837
0.01788946963068539,0.4694618347870267
0.01814645234398433,0.43115140643456706
0.018453083604598713,0.4509766258947227
0.018172813736214526,0.4597294124896112
0.018535313997401704,0.4822562448680401
0.018577345832329867,0.46561294664507324
0.018596430400091284,0.49936319482715236
0.018595614721487092,0.4453890391665956
0.01812721024258318,0.5458475168308486
0.018441603954314538,0.4866708040885303
0.01836803167575152,0.4513652739317521
0.018463164799046455,0.459597525227329
0.018490444985151747,0.4349823469377082
0.018149120764709897,0.5281768583733103
0.018276128997984694,0.4961369016572185
0.018635563059545866,0.45330271416384244
