train_losses,val_losses
1.3486937323001211,1.5719672149938086
0.5522015373429253,0.5473986536912296
0.5240168990205027,0.5340484835855339
0.512987666475657,0.5491057386540849
0.49316893072982126,0.511933057366506
0.4703920631833562,0.4913562751658585
0.4539740670694026,0.48621493756123213
0.439386125948084,0.5421435899384643
0.42964078815445067,0.4809357655113158
0.42102462895112264,0.46837306929671246
0.4111133922078994,0.47124205934612645
0.3980398577226654,0.47010481325180636
0.38686428907022596,0.4743386920055617
0.37610976005429125,0.5001539356358673
0.36027650173233494,0.4985897656044234
0.34401715601404415,0.49802845376341237
0.32143838700648714,0.5033575628438721
0.29324554287545057,0.5069848093325677
0.2601106570569001,0.532943967891776
0.228841571160752,0.5147780401875144
0.20003435063842914,0.5420359141476776
0.14443297626757548,0.5346695892512798
0.12587471954307136,0.5465421717128028
0.11617526370985114,0.5725657201331594
0.10921137422340277,0.5531599272204482
0.10307044139583713,0.5572215155090975
0.09772360036085685,0.5722868991610797
0.09333479996595864,0.5539220445182013
0.09042363230659023,0.5733476467430592
0.08569293092186105,0.6082472268330015
0.08209102569218273,0.5903808856787889
0.07992751227992265,0.5738174283634061
0.07652967533382249,0.5657705136615298
0.07520674486874733,0.5711160891729853
0.07419923816070183,0.5933834396950577
0.0737339040009812,0.5747039664698683
0.07304269844107757,0.5813208364922068
0.0727466793114946,0.5829486007923665
0.07230817647256571,0.5683811948351238
0.07194045789111449,0.5866015171227248
0.07188110259090906,0.5754637935239336
0.07159810416023216,0.5718674815219381
0.07160974683046119,0.5779904891615328
0.07068177878865184,0.5828343955395014
0.07082740455286181,0.5755164866214213
0.07101067289330697,0.5790480278108431
0.07064901291418317,0.5833672179800012
0.07061150645702924,0.5963257100919018
0.07063124051106587,0.568526385433
0.07051595082736704,0.5702460957286151
0.07119465484848625,0.581408865749836
0.07069963942659119,0.5892854609891124
0.0703771565087114,0.5767298012000063
0.0708094145308805,0.5784168515516364
0.07005050824528872,0.5742614821571371
0.0703478866577515,0.5746363014306711
0.07054497051751774,0.5807110903703648
0.07042086168162491,0.5739131806337315
0.07071790273154252,0.5816720281930073
0.07085609897380818,0.576159241406814
0.07099830923821496,0.6014759853158308
0.07008036597444328,0.5715897350531557
0.07050098589934767,0.5861023165609526
0.07032831255996544,0.570755530634652
0.07047230294677567,0.5847175600736038
0.07050832603670214,0.5732179342404656
0.07118202396828331,0.5804778284028821
0.07018958890461097,0.5803914489629476
0.07042967673077821,0.58130231110946
0.0708142031054492,0.5841487749763157
0.07085519378154498,0.5907426068316335
0.0702925393079755,0.5763955922878307
0.07038192905206446,0.5738519242276316
0.07057907887429715,0.5847306130049021
0.07000955550726802,0.5828346661899401
0.0707134204656653,0.5878748074173927
0.07084536734431368,0.5803357591123685
0.07002290070602496,0.5815188238478225
0.07015338757083894,0.5774127131570941
0.06995794916039576,0.570452317757451
0.07006527654489916,0.5740847488784272
0.0705875592616342,0.5682928775963576
0.07070534739822354,0.5906964762379294
0.07085035823645748,0.5688403979267763
0.07045915086958258,0.5777733180186023
0.07038131688968693,0.574462086448203
0.07061268571333734,0.5792249763465446
0.06995809419523899,0.5745034685925298
0.06989600738133273,0.5822257603640142
0.07029609046173144,0.5735734880942366
0.07084819730008937,0.5775719468036423
0.07041343446667529,0.5682414498018182
0.07023948452752979,0.5801776318770387
0.0698892843746527,0.5894684193898803
0.06972254903345566,0.5998582295749498
0.07013861375894968,0.5823100727537404
0.07110557783644399,0.5776991520238959
0.0701591682884612,0.5804281220163988
0.07038131952967742,0.5800870363803013
0.07026762460801725,0.5803160048697306
